item_id,timestamp,value
item_A,2023-04-01,89.74097169155178
item_A,2023-04-02,107.11472798239778
item_A,2023-04-03,102.01461379269118
item_A,2023-04-04,113.55064992612103
item_A,2023-04-05,91.66705939718025
item_A,2023-04-06,68.24803828892513
item_A,2023-04-07,101.35219370332491
item_A,2023-04-08,112.95303951456887
item_A,2023-04-09,116.57323998020496
item_A,2023-04-10,121.49157278586691
item_A,2023-04-11,109.61106053329199
item_A,2023-04-12,114.36766207851575
item_A,2023-04-13,110.31496905725587
item_A,2023-04-14,95.75319697963796
item_A,2023-04-15,86.08542132170555
item_A,2023-04-16,98.25592083266896
item_A,2023-04-17,104.90116625366717
item_A,2023-04-18,104.89467383056896
item_A,2023-04-19,99.2928676263562
item_A,2023-04-20,109.8927821825586
item_A,2023-04-21,99.24425937841319
item_A,2023-04-22,103.18334073418637
item_A,2023-04-23,88.97781506438133
item_A,2023-04-24,107.11632456565029
item_A,2023-04-25,94.57073731295311
item_A,2023-04-26,87.25957527530495
item_A,2023-04-27,104.25333982226323
item_A,2023-04-28,95.26597800311276
item_A,2023-04-29,96.13298003635222
item_A,2023-04-30,108.18947296862211
item_A,2023-05-01,112.50770490999544
item_A,2023-05-02,97.98599260831395
item_A,2023-05-03,93.60254814132014
item_A,2023-05-04,93.64654574958934
item_A,2023-05-05,85.5023130015278
item_A,2023-05-06,95.35015090284257
item_A,2023-05-07,99.00901995046802
item_A,2023-05-08,104.19226240352492
item_A,2023-05-09,101.47632058247166
item_A,2023-05-10,107.56749083233062
item_A,2023-05-11,93.92068954885667
item_A,2023-05-12,100.98484038446323
item_A,2023-05-13,101.55839061140409
item_A,2023-05-14,93.63807052214145
item_A,2023-05-15,96.96661873175916
item_A,2023-05-16,85.93527454847302
item_A,2023-05-17,102.08114900315339
item_A,2023-05-18,102.09637658833432
item_A,2023-05-19,107.34623777198634
item_A,2023-05-20,99.92286496281089
item_A,2023-05-21,122.18530306480876
item_A,2023-05-22,97.05033794470573
item_A,2023-05-23,86.92018222918628
item_A,2023-05-24,100.00604771259385
item_A,2023-05-25,107.94886469059034
item_A,2023-05-26,98.06991814152316
item_A,2023-05-27,90.30836880283847
item_A,2023-05-28,115.65724102360905
item_A,2023-05-29,113.10963561466164
item_A,2023-05-30,79.67203375610377
item_A,2023-05-31,93.81066841087211
item_A,2023-06-01,109.11628318252886
item_A,2023-06-02,112.19647623784786
item_A,2023-06-03,100.7471697948753
item_A,2023-06-04,88.93983502149933
item_A,2023-06-05,108.88478082916997
item_A,2023-06-06,105.95099162111524
item_A,2023-06-07,103.26503648038502
item_A,2023-06-08,105.78753871064731
item_A,2023-06-09,105.43974161130394
item_A,2023-06-10,97.83768286112428
item_A,2023-06-11,100.45356142233258
item_A,2023-06-12,99.87456294405479
item_A,2023-06-13,103.21775461377761
item_A,2023-06-14,106.06157949844977
item_A,2023-06-15,101.99230734332986
item_A,2023-06-16,97.37072370649206
item_A,2023-06-17,99.52760908007
item_A,2023-06-18,94.61103339394374
item_A,2023-06-19,115.02452139312189
item_A,2023-06-20,104.0737033429572
item_A,2023-06-21,92.16175237595942
item_A,2023-06-22,96.47238991588964
item_A,2023-06-23,97.28010998593498
item_A,2023-06-24,87.20843576645647
item_A,2023-06-25,96.58153393769862
item_A,2023-06-26,95.3678693152274
item_A,2023-06-27,125.96184641614063
item_A,2023-06-28,110.04498368353266
item_A,2023-06-29,114.86137085572098
item_A,2023-06-30,111.63147584868992
item_A,2023-07-01,102.44174060242702
item_A,2023-07-02,91.80903045998642
item_A,2023-07-03,100.70690012480887
item_A,2023-07-04,92.15127758469879
item_A,2023-07-05,80.6223467472029
item_A,2023-07-06,98.58207711936915
item_A,2023-07-07,101.93122439847481
item_A,2023-07-08,107.20392308413203
item_A,2023-07-09,117.99074809477167
item_A,2023-07-10,106.7280075662774
item_A,2023-07-11,118.155000412672
item_A,2023-07-12,92.13222502249985
item_A,2023-07-13,102.85062800742892
item_A,2023-07-14,112.41715069574431
item_A,2023-07-15,88.30498416351412
item_A,2023-07-16,92.51636677331972
item_A,2023-07-17,88.94871762505323
item_A,2023-07-18,89.34417378804524
item_A,2023-07-19,76.01205443544174
item_A,2023-07-20,88.26608457445504
item_A,2023-07-21,114.77175845121806
item_A,2023-07-22,107.81192876836258
item_A,2023-07-23,114.3417748213113
item_A,2023-07-24,107.71521436787725
item_A,2023-07-25,87.5428781209143
item_A,2023-07-26,97.39952400551181
item_A,2023-07-27,97.27432470058365
item_A,2023-07-28,101.84829716031052
item_A,2023-07-29,95.67605296476015
item_A,2023-07-30,95.0829303514372
item_A,2023-07-31,107.3126044456933
item_A,2023-08-01,98.39056551190295
item_A,2023-08-02,95.05223182245646
item_A,2023-08-03,111.3541156974722
item_A,2023-08-04,101.92493095494912
item_A,2023-08-05,110.02059708230283
item_A,2023-08-06,104.25331025080214
item_A,2023-08-07,86.98146683263465
item_A,2023-08-08,118.15347944756348
item_A,2023-08-09,97.99728039955502
item_A,2023-08-10,102.20349279556254
item_A,2023-08-11,84.09997043339183
item_A,2023-08-12,107.13327399630212
item_A,2023-08-13,106.45467939034657
item_A,2023-08-14,95.35421561429467
item_A,2023-08-15,102.1885831383613
item_A,2023-08-16,116.78547102055558
item_A,2023-08-17,99.67413802012815
item_A,2023-08-18,104.85536552463788
item_A,2023-08-19,115.2941211585105
item_A,2023-08-20,95.14902313737038
item_A,2023-08-21,92.59865885977919
item_A,2023-08-22,105.96295624552812
item_A,2023-08-23,105.1291548883915
item_A,2023-08-24,94.57668710629814
item_A,2023-08-25,88.37733549541382
item_A,2023-08-26,99.79790930234564
item_A,2023-08-27,93.25807044334057
item_A,2023-08-28,91.49264315091087
item_A,2023-08-29,83.65727228172315
item_A,2023-08-30,104.58730583663025
item_A,2023-08-31,88.55451439777187
item_A,2023-09-01,96.58211060680777
item_A,2023-09-02,98.2553272950298
item_A,2023-09-03,115.17410009876376
item_A,2023-09-04,87.6624146854626
item_A,2023-09-05,110.80028223632353
item_A,2023-09-06,84.13869849717726
item_A,2023-09-07,101.55084551724751
item_A,2023-09-08,96.08538659487006
item_A,2023-09-09,67.73489235647332
item_A,2023-09-10,101.9351767452878
item_A,2023-09-11,89.5625113520353
item_A,2023-09-12,104.10015527345742
item_A,2023-09-13,100.30837542799848
item_A,2023-09-14,102.08296129457138
item_A,2023-09-15,104.97485224704825
item_A,2023-09-16,95.96141299494208
item_A,2023-09-17,96.39523862899101
item_A,2023-09-18,97.75723190281043
item_A,2023-09-19,88.18148790913654
item_A,2023-09-20,120.22021010660758
item_A,2023-09-21,110.41313983135849
item_A,2023-09-22,110.36174629876115
item_A,2023-09-23,74.42407565168736
item_A,2023-09-24,88.82668139696304
item_A,2023-09-25,106.03958605253138
item_A,2023-09-26,100.85831716894567
item_A,2023-09-27,114.30087645681998
item_A,2023-09-28,101.72656547493727
item_A,2023-09-29,96.99204161570422
item_A,2023-09-30,96.9767164728129
item_A,2023-10-01,105.3524195608059
item_A,2023-10-02,96.54908841762007
item_A,2023-10-03,92.57392110221679
item_A,2023-10-04,101.85728429030667
item_A,2023-10-05,108.67001123243091
item_A,2023-10-06,102.77004840766028
item_A,2023-10-07,93.93535513246424
item_A,2023-10-08,101.08483550848773
item_A,2023-10-09,95.70207224049264
item_A,2023-10-10,78.27862269710337
item_A,2023-10-11,112.43026579590578
item_A,2023-10-12,90.5680499799598
item_A,2023-10-13,96.83771607665356
item_A,2023-10-14,112.73806415593552
item_A,2023-10-15,91.99868931364173
item_A,2023-10-16,92.1538835533058
item_A,2023-10-17,97.9682108947152
item_A,2023-10-18,106.13481716236979
item_A,2023-10-19,108.3079108105048
item_A,2023-10-20,114.7701800948632
item_A,2023-10-21,82.41480114881124
item_A,2023-10-22,93.61304026805473
item_A,2023-10-23,101.84722987563714
item_A,2023-10-24,123.33645202543491
item_A,2023-10-25,92.67432688953721
item_A,2023-10-26,100.73661007950696
item_A,2023-10-27,101.47146973988745
item_A,2023-10-28,100.21582755501299
item_A,2023-10-29,115.41134679813783
item_A,2023-10-30,108.42318187259781
item_A,2023-10-31,105.26182484678175
item_A,2023-11-01,100.21633094372021
item_A,2023-11-02,89.5301811489451
item_A,2023-11-03,93.43783997067297
item_A,2023-11-04,112.96153826545124
item_A,2023-11-05,102.18459035919508
item_A,2023-11-06,92.81355467280919
item_A,2023-11-07,98.24287709867049
item_A,2023-11-08,101.86197520509319
item_A,2023-11-09,107.14304341098517
item_A,2023-11-10,93.98769002006655
item_A,2023-11-11,96.73696315691252
item_A,2023-11-12,97.8495502105749
item_A,2023-11-13,119.27706738707236
item_A,2023-11-14,90.62126327672476
item_A,2023-11-15,94.36467100140982
item_A,2023-11-16,120.704303027733
item_A,2023-11-17,87.46385904941647
item_A,2023-11-18,105.79490361234814
item_A,2023-11-19,112.27047538290051
item_A,2023-11-20,92.4275468302283
item_A,2023-11-21,100.04605173247694
item_A,2023-11-22,104.3659281684289
item_A,2023-11-23,101.83416499443558
item_A,2023-11-24,104.40917921782005
item_A,2023-11-25,86.81536244726087
item_A,2023-11-26,101.09087158625924
item_A,2023-11-27,86.51430675827726
item_A,2023-11-28,95.2073118796466
item_A,2023-11-29,93.22067526062871
item_A,2023-11-30,92.61197620871098
item_A,2023-12-01,109.9415938991725
item_A,2023-12-02,109.25304087435427
item_A,2023-12-03,109.6290170902048
item_A,2023-12-04,77.62388460513847
item_A,2023-12-05,92.76297128565875
item_A,2023-12-06,99.91890696193141
item_A,2023-12-07,87.86427142140786
item_A,2023-12-08,107.09936292034538
item_A,2023-12-09,115.47920612045374
item_A,2023-12-10,95.08418733496505
item_A,2023-12-11,91.11213990956286
item_A,2023-12-12,89.56344360081705
item_A,2023-12-13,107.0034325791719
item_A,2023-12-14,105.69999214604573
item_A,2023-12-15,92.01516080229455
item_A,2023-12-16,99.59312364421501
item_A,2023-12-17,117.51884272777183
item_A,2023-12-18,104.6612441489567
item_A,2023-12-19,99.01287491057428
item_A,2023-12-20,101.38292923764527
item_A,2023-12-21,111.28808520058149
item_A,2023-12-22,96.75255578887194
item_A,2023-12-23,124.67968983387411
item_A,2023-12-24,89.14731259426713
item_A,2023-12-25,111.1948862342267
item_A,2023-12-26,101.46744688017064
item_A,2023-12-27,106.66063159102802
item_A,2023-12-28,111.86548743632021
item_A,2023-12-29,93.8852932460108
item_A,2023-12-30,109.63158019614016
item_A,2023-12-31,115.7152792762314
